1982 -99.9 11.2 -99.9 23.8 -99.9 26.5 -99.9 28.8 -99.9 31.0 -99.9 14.5
1983 -99.9 11.3 -99.9 19.0 -99.9 24.6 -99.9 28.8 -99.9 26.5 -99.9 6.1
1984 -99.9 14.6 -99.9 16.3 -99.9 20.6 -99.9 23.3 -99.9 26.0 -99.9 16.0
1985 -99.9 16.0 -99.9 17.1 -99.9 22.6 -99.9 25.9 -99.9 22.5 -99.9 4.3
1986 -99.9 7.6 -99.9 14.2 -99.9 19.3 -99.9 18.8 -99.9 17.1 -99.9 1.3
1987 -99.9 7.1 -99.9 14.9 -99.9 16.1 -99.9 17.3 -99.9 10.3 -99.9 0.0
1988 -99.9 8.6 -99.9 13.6 -99.9 15.8 -99.9 21.1 -99.9 16.8 -99.9 0.3
1989 -99.9 8.1 -99.9 14.6 -99.9 17.8 -99.9 21.1 -99.9 14.1 -99.9 0.0
1990 -99.9 0.0 -99.9 15.0 -99.9 25.1 -99.9 26.2 -99.9 20.5 -99.9 6.1
1991 -99.9 9.1 -99.9 12.9 -99.9 12.9 -99.9 17.9 -99.9 18.6 -99.9 1.0
1992 -99.9 8.5 -99.9 11.8 -99.9 14.4 -99.9 11.7 -99.9 4.5 -99.9 0.0
1993 -99.9 12.0 -99.9 16.7 -99.9 17.5 -99.9 17.9 -99.9 14.5 -99.9 0.0
1994 -99.9 7.5 -99.9 11.4 -99.9 18.5 -99.9 20.7 -99.9 14.0 -99.9 0.0
1995 -99.9 15.5 -99.9 20.7 -99.9 22.7 -99.9 24.5 -99.9 23.8 -99.9 1.2
1996 -99.9 5.9 -99.9 11.9 -99.9 15.6 -99.9 17.5 -99.9 15.0 -99.9 1.3
1997 -99.9 30.4 -99.9 41.3 -99.9 45.9 -99.9 40.3 -99.9 40.2 -99.9 14.0
1998 -99.9 5.8 -99.9 14.6 -99.9 20.0 -99.9 21.5 -99.9 18.2 -99.9 2.5
1999 -99.9 11.3 -99.9 18.1 -99.9 29.7 -99.9 35.1 -99.9 33.0 -99.9 20.6
2000 -99.9 5.4 -99.9 15.2 -99.9 20.9 -99.9 25.1 -99.9 18.4 -99.9 2.5
2001 -99.9 5.9 -99.9 8.2 -99.9 10.5 -99.9 11.9 -99.9 11.1 -99.9 0.0
2002 -99.9 11.2 -99.9 18.3 -99.9 21.4 -99.9 28.0 -99.9 22.7 -99.9 8.2
2003 38 8.0 39 12.0 45 12.8 48 17.6 38 15.2 0 0.0
2004 43 9.5 61 16.9 64 19.5 58 21.8 33 13.0 0 0.0
2005 11 2.6 6 2.4 7 2.8 17 4.1 1 0.0 0 0.0
2006 39 9.6 69 20.5 71 24.2 140 27.3 -99.9 22.7 8 4.3
2007 46 12.0 53 16.5 79 22.3 49 20.9 32 16.5 0 0.0
2008 45 10.0 80 18.3 72 25.7 83 29.5 72 29.7 27 13.5
2009 48 10.4 44 13.9 55 17.0 77 24.7 57 23.3 17 8.7
2010 29 7.9 40 11.6 48 13.5 52 16.5 43 17.0 17 7.6
2011 44 11.2 35 12.6 69 17.2 75 22.5 78 23.4 46 13.8
2012 23 9.2 54 19.1 72 26.0 93 34.4 61 28.4 25 12.1
2013 47 12.2 49 15.5 64 19.3 52 21.3 43 18.5 0 0.0
2014 8 2.9 24 8.7 63 19.6 59 23.4 48 20.4 0 0.0
2015 18 4.7 16 6.2 17 6.2 7 3.3 0 0.0 0 0.0
2016 49 12.9 60 19.2 58 22.1 67 27.4 37 17.7 0 0.0
